============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Cu (29)   Ion Mass= 062.9300
Energy  = 2500000.E-02 keV
0006001   3.9112E+04  2.0464E+02  1.2731E+03
0006002   3.8982E+04 -1.5826E+03  4.8110E+03
0006003   4.0138E+04  5.1947E+03 -3.5423E+03
0006004   3.0798E+04  1.7833E+03 -2.1159E+03
0006005   3.2742E+04 -1.4187E+04  1.3853E+04
0006006   4.0632E+04  5.5126E+02 -2.8043E+02
0006007   3.7912E+04  4.7614E+02 -9.2344E+03
0006008   3.9671E+04 -6.3142E+03 -3.2359E+03
0006009   3.3285E+04 -1.1360E+04 -5.2498E+03
0006010   3.9502E+04  4.4024E+03  2.5144E+03
0006011   3.6221E+04  2.6682E+03 -1.2463E+03
0006012   4.1350E+04 -5.4747E+02  5.3641E+03
0006013   2.8574E+04  4.4943E+03  1.9789E+03
0006014   3.4712E+04  5.8490E+03 -8.9544E+03
0006015   3.7062E+04  5.1021E+03 -9.1807E+03
0006016   4.1083E+04  8.8229E+03 -1.3179E+03
0006017   3.2683E+04  9.5701E+03 -5.6407E+03
0006018   3.1238E+04 -4.5783E+03  9.8104E+03
0006019   3.7959E+04 -5.6683E+03 -3.5661E+03
0006020   3.7512E+04 -6.6234E+03  4.4225E+03
0006021   3.7829E+04  6.9037E+03  1.1543E+04
0006022   3.6119E+04 -3.4480E+03  7.5052E+02
0006023   3.8128E+04 -2.7240E+03  5.4662E+03
0006024   4.0224E+04  5.1431E+03 -4.7046E+03
0006025   3.8093E+04 -5.0783E+03 -4.1549E+03
0006026   3.9933E+04 -5.4524E+03 -5.5798E+03
0006027   3.5356E+04  3.8901E+03  9.4796E+03
0006028   2.7472E+04  2.8614E+02  3.5803E+03
0006029   3.4918E+04 -2.8355E+03  5.9712E+02
0006030   3.2391E+04  5.0858E+03  1.1004E+03
0006031   3.4284E+04  3.5678E+02 -2.0119E+03
0006032   2.4242E+04  9.8359E+01  4.2496E+03
0006033   3.6732E+04 -2.2858E+03 -5.4637E+02
0006034   3.1352E+04 -1.0322E+04  5.1471E+03
0006035   3.9044E+04 -2.5609E+02 -8.7221E+03
0006036   4.0662E+04  2.6866E+03  1.3357E+03
0006037   3.9085E+04 -5.7438E+03 -4.0477E+03
0006038   3.9690E+04  3.3571E+03  3.4605E+03
0006039   4.0360E+04  6.7252E+01 -2.0530E+03
0006040   3.9100E+04  4.3912E+03  2.0553E+03
0006041   3.3861E+04 -5.2941E+02  6.4767E+02
0006042   4.1293E+04  4.1816E+03 -1.8216E+03
0006043   3.3122E+04  2.3191E+03 -5.6541E+03
0006044   3.6257E+04 -6.9941E+03 -5.5601E+03
0006045   3.7896E+04  1.9212E+03 -9.7565E+03
0006046   3.9059E+04  8.6939E+02  4.1371E+03
0006047   4.0596E+04 -7.3840E+03 -2.4144E+03
0006048   3.4174E+04 -4.6141E+02 -2.5486E+03
0006049   3.5041E+04  9.4547E+02 -4.6730E+03
0006050   3.9740E+04 -6.3439E+03 -5.6602E+03
0006051   3.6382E+04  7.0726E+03  3.0955E+03
0006052   4.0166E+04 -2.5557E+03 -1.8158E+03
0006053   4.0298E+04 -3.1524E+03 -3.7773E+03
0006054   4.1886E+04  3.6548E+03 -5.8542E+03
0006055   3.1560E+04 -2.2570E+03  3.6364E+03
0006056   2.3511E+04  4.2625E+03  5.1866E+03
0006057   4.0059E+04  5.6461E+03 -2.7260E+02
0006058   3.6660E+04 -5.1714E+03 -4.5377E+02
0006059   4.1112E+04 -2.3336E+02 -2.7055E+01
0006060   3.9081E+04  5.7987E+02 -4.9320E+02
0006061   2.3785E+04 -4.4675E+02 -1.3448E+04
0006062   3.9044E+04 -2.1994E+03 -4.7212E+02
0006063   4.0100E+04  1.1273E+03 -7.2774E+03
0006064   3.1136E+04  6.6402E+03 -1.0157E+04
0006065   3.9477E+04 -5.2808E+02 -2.0779E+03
0006066   3.5741E+04  2.7353E+03  8.5565E+03
0006067   3.5232E+04  2.7093E+03 -1.5535E+03
0006068   3.9014E+04  1.2821E+03 -4.8315E+03
0006069   3.9855E+04  3.2002E+03  4.9922E+03
0006070   3.7648E+04  7.1050E+03  5.7120E+03
0006071   3.9993E+04 -5.8254E+03  6.0255E+02
0006072   4.0641E+04  2.2185E+03 -7.5619E+03
0006073   3.6603E+04 -1.5732E+03 -4.9504E+03
0006074   4.0058E+04  1.0180E+02  2.2887E+03
0006075   4.0455E+04  3.3439E+03  7.5149E+02
0006076   3.1689E+04  3.9335E+03  1.1026E+03
0006077   3.8717E+04 -2.6995E+02 -9.6205E+03
0006078   3.6209E+04 -3.3761E+02 -5.7137E+03
0006079   3.7371E+04 -1.5372E+03  2.8415E+03
0006080   3.9350E+04 -3.5842E+03 -1.5473E+03
0006081   3.8689E+04  2.7466E+03  5.0762E+03
0006082   3.8242E+04 -7.6139E+03  4.5864E+03
0006083   3.3622E+04 -8.3304E+03  3.9818E+03
0006084   3.4541E+04 -4.0857E+03  4.6249E+03
0006085   3.8552E+04  8.7559E+02 -4.9305E+03
0006086   3.5856E+04 -4.2399E+03  1.6198E+03
0006087   3.9128E+04  1.7024E+03  3.5139E+03
0006088   3.3159E+04  1.0879E+04  3.0282E+03
0006089   3.3007E+04 -8.9775E+03  2.4875E+03
0006090   3.0392E+04  8.0856E+03  9.5586E+03
0006091   4.0147E+04 -4.4646E+02 -2.4752E+03
0006092   3.6124E+04  6.0541E+02  2.8489E+03
0006093   2.8551E+04  9.7785E+03  2.9779E+03
0006094   4.1469E+04  5.2428E+03  2.4923E+02
0006095   4.1559E+04  2.1343E+03  4.1494E+03
0006096   3.6823E+04 -2.6286E+03 -4.5128E+03
0006097   4.3194E+04 -3.1881E+03  7.2282E+02
0006098   3.9230E+04  1.3148E+01  2.5306E+02
0006099   3.5577E+04 -8.1993E+02  6.9770E+03
0006100   3.7686E+04 -3.3460E+02 -6.5538E+03
0006101   3.2601E+04 -7.3778E+03  8.5489E+03
0006102   3.6181E+04  5.1810E+03 -7.7973E+03
0006103   4.0081E+04 -3.8502E+03 -3.5358E+03
0006104   3.7067E+04  7.5339E+03 -2.1581E+03
0006105   3.6141E+04  2.5090E+03  1.1384E+03
0006106   3.4411E+04 -7.1250E+03  2.8035E+03
0006107   3.4362E+04 -2.3221E+03 -8.1281E+03
0006108   3.7728E+04  2.9723E+02 -6.5652E+03
0006109   3.6912E+04  8.2686E+03 -2.4881E+03
0006110   3.8239E+04  1.6636E+02 -5.7647E+03
0006111   3.8480E+04  5.4902E+02  8.0225E+02
0006112   3.4826E+04 -2.4671E+02 -1.0983E+04
0006113   2.3151E+04  1.5610E+03 -8.5449E+02
0006114   3.9492E+04 -3.3923E+03  1.0477E+03
0006115   3.4669E+04  7.3646E+02  4.9147E+03
0006116   3.5165E+04 -8.2607E+03  4.0030E+03
0006117   3.4918E+04  1.5980E+03  1.2563E+04
0006118   3.8363E+04  5.6763E+03  3.3859E+03
0006119   3.9607E+04 -9.2647E+02 -8.9905E+03
0006120   3.8077E+04 -2.8885E+03  4.1317E+03
0006121   3.7684E+04  2.2501E+03  2.0339E+03
0006122   3.0136E+04  1.6268E+03  9.6218E+02
0006123   3.6792E+04 -2.5205E+03 -6.3536E+03
0006124   3.5150E+04  2.5277E+03  6.4997E+03
0006125   4.0295E+04 -7.9492E+03 -1.7208E+03
0006126   3.2718E+04  1.7782E+03  3.1658E+03
0006127   3.3206E+04  1.1393E+04  6.6809E+03
0006128   3.4442E+04 -5.4271E+03  3.5538E+03
0006129   3.7149E+04 -1.3479E+03  2.4643E+03
0006130   3.5275E+04  3.3874E+03 -5.1724E+03
0006131   3.7665E+04  2.5001E+03 -7.3758E+03
0006132   3.7081E+04 -2.3270E+03  4.3715E+03
0006133   3.9194E+04  3.1050E+03 -2.8299E+03
0006134   3.6683E+04 -4.9764E+03  2.4727E+03
0006135   2.1643E+04 -1.3563E+04  5.4031E+03
0006136   3.9523E+04 -4.9106E+03  7.6327E+03
0006137   3.8657E+04  8.5800E+03 -2.9419E+03
0006138   3.9182E+04  6.8909E+03 -1.7063E+03
0006139   3.6166E+04 -7.5133E+03 -6.0747E+03
0006140   3.9499E+04  6.1013E+03  5.1677E+03
0006141   3.4515E+04 -4.5262E+03 -3.1580E+03
0006142   3.7787E+04 -2.6746E+03 -5.9661E+03
0006143   3.7793E+04 -4.8070E+02 -6.4451E+03
0006144   4.0227E+04 -5.6351E+02  2.7317E+03
0006145   3.1294E+04  4.4800E+03  1.6745E+04
0006146   3.5801E+04  3.9442E+02  3.6886E+03
0006147   3.8160E+04  4.8884E+03  1.5953E+03
0006148   3.9093E+04 -8.6351E+02  2.9009E+03
0006149   4.0611E+04  1.1604E+03  4.1531E+03
0006150   3.8553E+04  1.9899E+03  3.3340E+03
0006151   3.1783E+04 -2.9002E+03 -2.0689E+03
0006152   4.1611E+04  4.9737E+03 -2.8022E+03
0006153   3.7273E+04  1.1527E+03  2.4406E+03
0006154   2.2824E+04  8.3043E+02 -1.8986E+04
0006155   3.8246E+04  9.4000E+03 -9.6572E+02
0006156   3.5555E+04  3.8852E+02 -3.1913E+03
0006157   4.0752E+04 -2.7595E+03  2.8451E+03
0006158   3.7007E+04 -1.5263E+03 -2.4064E+03
0006159   4.0548E+04 -3.2333E+03 -2.2840E+03
0006160   3.9659E+04  2.6322E+02 -1.4855E+03
0006161   3.7480E+04  6.8287E+03 -5.2824E+03
0006162   3.6649E+04 -8.9470E+02  7.3886E+03
0006163   3.9068E+04  9.3073E+03  1.4652E+03
0006164   3.2680E+04  2.6600E+03  3.2507E+03
0006165   3.7243E+04 -2.5419E+03 -5.0119E+03
0006166   3.8597E+04 -1.6414E+02 -7.8236E+03
0006167   3.8234E+04  2.6208E+03  1.6703E+03
0006168   3.0430E+04  9.3659E+03  4.5631E+03
0006169   3.9171E+04 -1.6440E+03  4.3622E+03
0006170   3.8669E+04 -2.6803E+03  1.1077E+03
0006171   3.8430E+04 -5.2625E+03 -6.7688E+01
0006172   3.5714E+04 -7.6705E+03  6.1235E+03
0006173   3.6047E+04  9.0267E+03 -2.4217E+03
0006174   3.6717E+04 -2.7587E+03  3.1559E+03
0006175   3.4192E+04 -3.0112E+03  4.2932E+03
0006176   3.3148E+04  5.6791E+03  3.6105E+03
0006177   3.6321E+04 -3.4867E+03 -5.9729E+03
0006178   3.6003E+04  8.0193E+03  1.5040E+03
0006179   3.4103E+04  2.2675E+03  4.4271E+02
0006180   3.8115E+04 -3.6538E+03 -3.4579E+03
0006181   3.8650E+04  1.1434E+03  4.4011E+02
0006182   3.3228E+04  9.9643E+03 -7.8625E+03
0006183   3.3911E+04  5.5412E+03 -1.9236E+03
0006184   4.1969E+04  7.5665E+03  2.2867E+03
0006185   3.6543E+04  4.9473E+03  4.8548E+03
0006186   3.7823E+04  7.4433E+03 -2.4153E+03
0006187   3.9450E+04 -6.4016E+03 -1.2547E+03
0006188   3.4965E+04  3.8399E+03  2.1835E+03
0006189   3.6636E+04  8.5648E+02 -4.0176E+03
0006190   4.0961E+04  2.1603E+03 -5.3552E+03
0006191   2.9900E+04  7.5870E+02 -4.3500E+03
0006192   3.5721E+04  8.7031E+03 -6.5819E+03
0006193   3.6926E+04 -4.1904E+03 -1.6109E+03
0006194   3.9338E+04 -4.5197E+03  9.3780E+02
0006195   3.3025E+04 -7.7862E+02  3.4972E+03
0006196   3.9435E+04  3.1969E+03  8.2601E+03
0006197   2.3127E+04 -3.9749E+03  1.3126E+04
0006198   3.9958E+04  5.0859E+03 -2.7135E+03
0006199   3.8463E+04 -4.9025E+03  5.5565E+03
0006200   3.8513E+04  3.5983E+03 -2.3487E+03
0006201   3.8258E+04  7.5534E+02  4.7387E+03
0006202   3.1383E+04  8.3598E+03 -1.1854E+03
0006203   3.8391E+04 -3.8985E+03  3.8420E+03
0006204   4.0674E+04 -9.0369E+03 -3.9031E+03
0006205   3.6565E+04 -2.3526E+03 -1.7950E+03
0006206   3.9831E+04 -1.5926E+03  1.7542E+02
0006207   3.6535E+04 -2.4803E+03  6.9302E+03
0006208   3.1007E+04  1.1316E+03  1.6445E+04
0006209   3.9903E+04  1.9672E+03  1.4826E+03
0006210   4.1710E+04 -5.7053E+03 -1.4696E+03
0006211   3.8460E+04  2.9716E+03  1.1923E+03
0006212   3.6290E+04 -5.4445E+03 -2.8308E+03
0006213   3.6598E+04  3.3630E+03  1.1759E+04
0006214   3.8885E+04  1.7473E+03 -4.3908E+03
0006215   4.2207E+04  1.6023E+03 -2.7066E+03
0006216   3.7973E+04 -7.0904E+03 -4.9102E+03
0006217   4.0191E+04  3.7823E+03  4.9761E+02
0006218   3.7653E+04  2.7783E+03 -4.0629E+03
0006219   3.7866E+04 -4.0180E+03 -4.9110E+03
0006220   3.5952E+04  9.1171E+01  2.7625E+03
0006221   4.0949E+04  1.2515E+03  4.3853E+02
0006222   3.7675E+04 -1.0564E+03  2.5193E+03
0006223   3.0936E+04  1.0023E+04 -1.4029E+04
0006224   3.9632E+04  3.1889E+03 -3.4676E+03
0006225   3.6456E+04  1.1991E+04 -7.2706E+03
0006226   3.5242E+04 -3.7082E+03 -1.0333E+04
0006227   4.0030E+04 -6.2532E+03 -1.3493E+03
0006228   2.8476E+04 -7.5510E+01 -1.5443E+03
0006229   3.4226E+04  3.2928E+03  7.9697E+03
0006230   3.5526E+04  4.6605E+03 -4.3601E+03
0006231   4.1114E+04 -3.1211E+03  6.1856E+02
0006232   3.7485E+04  7.6920E+03  2.7704E+03
0006233   3.7389E+04  5.5183E+03  5.7796E+03
0006234   4.2023E+04  1.2098E+03 -2.0016E+02
0006235   3.2004E+04 -4.0459E+03 -2.4575E+03
0006236   3.7156E+04 -5.6969E+03  9.4829E+03
0006237   4.0909E+04 -2.3894E+03 -2.1628E+03
0006238   3.0462E+04 -7.4955E+03 -6.7227E+02
0006239   4.0350E+04  4.4730E+01  6.4557E+03
0006240   3.0207E+04  9.2708E+02  3.0093E+03
0006241   2.8400E+04  1.7190E+04 -6.6723E+03
0006242   2.8107E+04 -9.2202E+03 -3.9892E+03
0006243   4.0357E+04 -4.2087E+03  1.4388E+03
0006244   3.0549E+04  1.3978E+03 -3.0416E+03
0006245   3.2713E+04  1.6515E+04 -1.5680E+02
0006246   3.8680E+04 -2.3910E+03  3.5893E+03
0006247   3.7304E+04  4.4392E+03 -3.5006E+03
0006248   4.0679E+04 -1.3913E+03  5.4619E+03
0006249   3.7858E+04  3.8858E+03 -4.8858E+02
0006250   4.0085E+04 -1.3492E+03  3.2664E+00
0006251   3.8062E+04  3.5066E+03 -2.1743E+03
0006252   3.7248E+04  1.5299E+03  4.7619E+03
0006253   3.8721E+04  4.6887E+03  3.2357E+03
0006254   3.8705E+04  2.4947E+03  8.8628E+03
0006255   3.4786E+04  4.3886E+03 -5.6553E+03
0006256   4.1163E+04  5.6973E+03  8.5064E+03
0006257   4.0597E+04  3.2502E+03 -3.5127E+03
0006258   3.0399E+04 -1.7525E+03 -5.3533E+03
0006259   3.9573E+04  4.8863E+03  2.2129E+03
0006260   3.9590E+04  7.9996E+02 -6.4141E+02
0006261   3.6257E+04  5.4157E+03  1.7784E+02
0006262   4.0676E+04  5.8738E+01  3.0791E+03
0006263   3.0502E+04  2.6112E+03  2.4518E+03
0006264   3.8230E+04  6.8118E+03  4.1226E+03
0006265   3.8971E+04 -1.9416E+03 -3.4129E+03
0006266   3.2252E+04  8.6281E+03 -8.2155E+03
0006267   3.8209E+04  5.0408E+03  7.3615E+03
0006268   3.5169E+04  2.9843E+02  4.2497E+03
0006269   3.7455E+04 -5.0896E+02  5.5828E+02
0006270   4.0627E+04 -7.8692E+03 -6.7822E+03
0006271   3.7954E+04 -5.1348E+03  7.0166E+03
0006272   3.7580E+04  2.3150E+03  2.2711E+03
0006273   2.9520E+04  6.8570E+03 -2.8484E+03
0006274   3.8097E+04  2.0598E+03 -1.0575E+03
0006275   3.2373E+04 -8.2549E+03  1.0562E+04
0006276   3.9434E+04 -3.4324E+03 -4.1922E+03
0006277   3.4570E+04 -2.8163E+03 -1.4850E+03
0006278   3.3213E+04 -4.6940E+03 -1.7705E+03
0006279   3.7696E+04  1.2344E+03 -4.1076E+03
0006280   3.9074E+04 -2.3841E+03  1.0182E+04
0006281   3.7336E+04  1.3577E+04 -1.7133E+03
0006282   3.9259E+04  9.0109E+03  3.0061E+03
0006283   4.2627E+04  1.7010E+03  3.8571E+03
0006284   3.5457E+04 -7.5416E+03 -1.0516E+04
0006285   3.7547E+04  8.1424E+03  3.4063E+03
0006286   4.0498E+04  2.1581E+03  3.5371E+03
0006287   3.8134E+04 -2.1741E+03  4.0696E+02
0006288   2.8817E+04  3.7938E+03 -5.2961E+03
0006289   4.0345E+04  7.5629E+02  6.7984E+03
0006290   3.2616E+04  1.0738E+04  2.5734E+02
0006291   4.1210E+04  1.0913E+03 -3.1396E+03
0006292   3.3315E+04  3.1810E+03  5.7101E+02
0006293   3.8557E+04  6.0857E+03 -6.6801E+03
0006294   3.9273E+04  4.9022E+03 -5.7659E+03
0006295   3.4541E+04  6.5723E+03  9.4434E+02
0006296   3.7714E+04  7.2876E+03 -2.7295E+03
0006297   3.7776E+04  3.7386E+03  6.4974E+03
0006298   4.0497E+04  3.8982E+03  5.3859E+03
0006299   4.1828E+04  8.2450E+02  1.8068E+03
0006300   3.6801E+04  2.8420E+03  6.4879E+03
0006301   3.4302E+04 -1.2273E+03  7.9183E+03
0006302   4.0339E+04  2.0278E+03 -2.8913E+03
0006303   3.9257E+04 -4.4161E+03 -2.2329E+03
0006304   3.9580E+04 -1.8058E+03  3.2726E+03
0006305   3.8176E+04 -8.8263E+03  5.7641E+02
0006306   4.0031E+04  1.9456E+03  2.2536E+03
0006307   3.8681E+04  1.5464E+03  1.1515E+04
0006308   3.5962E+04  1.0137E+04  2.3307E+03
0006309   2.6339E+04  7.6230E+03 -9.2848E+03
0006310   3.5678E+04 -1.6833E+03 -4.6514E+03
0006311   3.7438E+04  2.0813E+03 -8.8699E+03
0006312   3.8521E+04 -1.1948E+03  1.4595E+02
0006313   4.2248E+04  9.3789E+03 -2.9227E+01
0006314   2.7772E+04  7.7882E+02 -1.0983E+04
0006315   3.8250E+04  7.7213E+03  6.0486E+03
0006316   3.8573E+04  4.8927E+03  7.3600E+03
0006317   3.8130E+04 -8.8314E+02 -6.7565E+03
0006318   3.5236E+04 -5.2014E+03 -2.3735E+03
0006319   2.6257E+04 -7.4155E+03 -1.0334E+04
0006320   3.9158E+04  4.7368E+02  2.3640E+03
0006321   3.3037E+04 -1.0631E+04  7.4040E+03
0006322   4.1973E+04 -4.4545E+03  1.6243E+03
0006323   3.8694E+04 -4.6868E+02  3.6755E+03
0006324   3.5281E+04 -7.9550E+03  4.4657E+03
0006325   3.3733E+04 -1.1207E+02  3.8600E+03
0006326   3.4074E+04  3.8534E+03  1.9467E+03
0006327   3.7574E+04 -3.5958E+03 -1.1719E+04
0006328   3.9422E+04 -6.5507E+03 -1.5882E+03
0006329   4.1701E+04 -5.7486E+02 -4.0180E+03
0006330   4.1702E+04 -2.5712E+03 -2.3004E+03
0006331   2.6633E+04  2.6520E+03  4.9526E+03
0006332   4.0104E+04  5.0322E+02  3.7851E+03
0006333   3.5136E+04 -1.5706E+03  7.4299E+03
0006334   4.0889E+04 -5.2464E+03 -8.2064E+02
0006335   4.0192E+04 -1.9878E+03  4.8636E+03
0006336   3.9695E+04  6.2600E+03 -5.4034E+02
0006337   2.7037E+04 -2.0609E+03 -4.3399E+03
0006338   3.7492E+04  2.2070E+03 -2.3887E+02
0006339   3.8555E+04  1.9969E+03  9.9865E+03
0006340   3.6081E+04  5.3003E+03  1.8603E+03
0006341   4.0135E+04 -3.3084E+03 -5.8085E+03
0006342   4.2511E+04  4.2877E+03 -3.0717E+03
0006343   2.1121E+04  4.6679E+03 -3.8258E+02
0006344   3.8943E+04  9.8185E+03 -1.6465E+03
0006345   3.7465E+04 -7.0091E+03 -1.0166E+04
0006346   3.2457E+04 -2.3144E+03  6.4143E+03
0006347   3.7621E+04 -2.4877E+03  1.5708E+03
0006348   3.6939E+04 -5.4934E+03  2.0517E+02
0006349   3.6484E+04 -6.3483E+03 -1.3222E+03
0006350   2.9205E+04 -4.9535E+03 -3.0668E+03
0006351   3.3042E+04 -6.2182E+03  3.2719E+03
0006352   4.3060E+04  2.9194E+02  3.5494E+03
0006353   3.5968E+04  6.3711E+03 -4.1959E+03
0006354   3.4508E+04 -3.9685E+03  7.1429E+03
0006355   3.2522E+04 -5.5780E+03  2.4792E+03
0006356   3.8695E+04 -7.1244E+03 -2.5699E+03
0006357   3.1988E+04 -4.8208E+03 -9.6159E+02
0006358   3.9237E+04  5.8837E+03 -1.0895E+03
0006359   4.1776E+04 -1.9841E+03  2.3762E+03
0006360   3.8897E+04 -8.4589E+02  4.1645E+02
0006361   3.9910E+04 -5.0394E+02 -1.2865E+03
0006362   3.7287E+04  5.7174E+03 -3.6347E+03
0006363   4.0643E+04  4.0358E+03  7.2663E+03
0006364   3.7350E+04 -3.2714E+03  8.5570E+03
0006365   3.6158E+04 -1.7749E+03 -1.3465E+04
0006366   4.0632E+04 -7.0464E+02  5.3413E+03
0006367   3.9768E+04 -4.2019E+03 -2.0614E+03
0006368   3.5482E+04  2.0798E+03 -5.2881E+03
0006369   3.9162E+04  6.3009E+03  2.0216E+03
0006370   4.0351E+04 -3.6914E+03 -2.1367E+03
0006371   3.6824E+04 -9.6255E+03 -4.2238E+02
0006372   2.9275E+04  4.2923E+03 -8.1443E+03
0006373   4.0797E+04 -1.3719E+03 -4.0510E+03
0006374   3.1951E+04  6.9553E+03  7.0069E+03
0006375   3.6480E+04  1.7494E+03  8.0330E+02
0006376   3.2896E+04 -4.1672E+03 -1.3034E+04
0006377   2.9782E+04  5.5461E+03  4.5355E+03
0006378   3.5306E+04  6.0725E+03  9.9648E+01
0006379   3.7943E+04  3.7302E+03 -6.1678E+03
0006380   3.3343E+04  2.6408E+03  2.4228E+03
0006381   4.0166E+04  6.1145E+03  2.3842E+02
0006382   3.4355E+04 -2.4598E+03 -7.1032E+03
0006383   3.8020E+04 -4.9905E+03 -7.8388E+02
0006384   4.1585E+04  2.8491E+03 -3.1454E+03
0006385   3.6415E+04  2.6009E+03 -7.2671E+03
0006386   3.3807E+04 -1.0214E+04 -2.1767E+03
0006387   3.5930E+04 -2.0521E+03 -4.2347E+03
0006388   3.6189E+04 -5.5013E+02  3.4074E+03
0006389   3.8874E+04  4.7455E+03 -5.7268E+03
0006390   4.3406E+04  2.7286E+03  1.2222E+03
0006391   3.5348E+04 -5.4006E+03 -1.8072E+03
0006392   4.1671E+04 -4.5198E+03 -1.1988E+03
0006393   3.8190E+04 -3.5009E+02 -6.9994E+03
0006394   3.7026E+04 -5.6901E+03 -3.0690E+03
0006395   3.7777E+04 -5.6016E+03  6.0542E+03
0006396   3.6863E+04  3.2147E+03 -2.7177E+03
0006397   3.1641E+04 -3.5752E+03 -5.1077E+03
0006398   3.7163E+04 -6.9585E+02  5.6119E+03
0006399   4.0000E+04 -3.0337E+03  8.4801E+02
0006400   3.6532E+04 -1.3008E+03  1.0993E+03
0006401   2.9715E+04  3.2552E+03  9.2485E+03
0006402   3.1595E+04  1.5903E+03  6.6047E+03
0006403   3.7011E+04  1.3525E+03  7.9581E+03
0006404   3.9632E+04 -3.8403E+03  1.5623E+03
0006405   3.7617E+04 -4.0331E+03  3.8837E+03
0006406   3.9039E+04 -8.6099E+03  1.0149E+03
0006407   3.0429E+04  1.3574E+03  4.8612E+03
0006408   3.2078E+04 -2.1000E+03  7.9178E+03
0006409   3.9938E+04 -1.6854E+03  2.6393E+03
0006410   2.7832E+04 -4.0368E+03 -6.3432E+03
0006411   3.5483E+04 -2.9070E+03  1.0883E+04
0006412   3.6018E+04 -3.0034E+03 -4.4784E+03
0006413   3.4037E+04  1.6245E+03  4.0617E+03
0006414   3.6155E+04 -3.8486E+03 -9.1715E+03
0006415   4.1671E+04  5.0119E+02 -7.5176E+01
0006416   3.7338E+04 -1.9496E+03  3.3499E+03
0006417   4.0541E+04 -2.7328E+03  8.3597E+02
0006418   3.7998E+04 -3.0165E+03  3.9362E+03
0006419   3.4190E+04  3.1953E+03 -4.4645E+01
0006420   3.8790E+04  1.1111E+03  8.1652E+03
0006421   3.3672E+04 -2.7669E+03  9.7177E+02
0006422   3.8725E+04  4.5829E+03  2.1733E+03
0006423   4.0202E+04 -1.3274E+03  1.8128E+03
0006424   3.6984E+04 -5.1525E+03  4.8443E+03
0006425   3.8162E+04  2.0496E+03 -8.8227E+02
0006426   3.5401E+04  1.2057E+04  4.4839E+02
0006427   3.7807E+04 -2.3020E+03 -6.4873E+03
0006428   4.1838E+04  7.6179E+03 -4.8040E+03
0006429   4.0109E+04  6.2725E+03 -3.9206E+03
0006430   3.8037E+04 -8.9656E+03  1.1409E+04
0006431   3.6019E+04 -1.9746E+03 -5.9536E+03
0006432   3.5689E+04  2.1577E+03  2.6860E+03
0006433   3.6952E+04  5.2357E+03 -3.9239E+03
0006434   3.4299E+04  1.5788E+03 -1.1965E+03
0006435   3.6992E+04 -1.6622E+03  3.1492E+03
0006436   3.1904E+04  1.0975E+04  1.2027E+04
0006437   4.0971E+04  9.1261E+02 -1.0426E+04
0006438   3.4518E+04  1.0248E+03 -6.8672E+03
0006439   3.8250E+04  1.6843E+03  1.2157E+04
0006440   3.5034E+04 -6.0903E+03  2.4224E+03
0006441   3.9095E+04 -1.6236E+03  7.1464E+03
0006442   3.7944E+04  9.6251E+03 -3.1334E+03
0006443   4.1516E+04 -4.1282E+03  5.6804E+03
0006444   3.1828E+04  1.1809E+04  1.1882E+03
0006445   3.3981E+04  6.7874E+03  9.1351E+03
0006446   3.8875E+04  3.5380E+03  2.2963E+03
0006447   3.7417E+04 -9.8246E+02 -5.6235E+03
0006448   3.7283E+04 -1.9998E+03  1.4097E+03
0006449   4.1222E+04  5.9329E+03 -2.6755E+03
0006450   3.9485E+04  1.3214E+03  1.0876E+03
0006451   4.0304E+04  9.6881E+03  1.0713E+02
0006452   3.9103E+04  8.7911E+02  6.3755E+03
0006453   3.6836E+04 -5.6708E+03 -2.6346E+03
0006454   3.5546E+04  8.9539E+03 -7.0062E+03
0006455   3.5327E+04 -3.3614E+03 -7.2430E+03
0006456   3.6617E+04 -1.0323E+03  2.4593E+03
0006457   3.5751E+04  5.3160E+03  5.9798E+00
0006458   3.8074E+04 -2.5877E+03 -2.9105E+03
0006459   3.4186E+04 -4.9695E+03 -5.6932E+03
0006460   4.1402E+04  2.6421E+03  2.3606E+03
0006461   3.8240E+04 -3.4056E+03 -8.0678E+03
0006462   3.8276E+04  2.9049E+03  2.8059E+02
0006463   3.8509E+04  3.6069E+02  2.3280E+02
0006464   2.8003E+04 -6.3117E+03 -1.3450E+03
0006465   3.1183E+04  5.1116E+03  1.5051E+02
0006466   3.4727E+04  3.4346E+03  9.5200E+03
0006467   4.1280E+04  1.8313E+02  7.6132E+03
0006468   3.6589E+04 -4.2322E+03 -6.8005E+03
0006469   3.7342E+04  5.2224E+03  6.4485E+03
0006470   3.8762E+04  1.2301E+04 -7.6951E+03
0006471   3.7600E+04  2.4365E+03 -6.3288E+02
0006472   4.0922E+04  2.8495E+03  2.1235E+03
0006473   3.9108E+04 -4.2464E+03 -3.9152E+03
0006474   3.5159E+04  4.7724E+02 -5.8273E+03
0006475   3.7947E+04 -9.3519E+03 -3.9366E+03
0006476   3.2766E+04 -6.9320E+03 -6.8335E+03
0006477   4.0369E+04 -3.0303E+03  6.5093E+03
0006478   3.5849E+04  2.9499E+03 -5.8541E+03
0006479   3.6781E+04 -2.2054E+02 -5.4139E+03
0006480   3.7622E+04 -4.1629E+03 -3.3166E+03
